n,k,d
2.92937,-0.0775952,0.0005
2.32868,-0.0645929,0.0005
2.60789,-0.0163556,0.0005
2.08098,-0.0761157,0.0005
2.65817,-0.0243575,0.0005
2.602,-0.0866871,0.0005
2.37214,-0.0727035,0.0005
2.81514,-0.0161155,0.0005
2.25395,-0.000285421,0.0005
2.58335,-0.0240269,0.0005
2.15571,-0.0228385,0.0005
2.6923,-0.0836283,0.0005
2.17263,-0.0215653,0.0005
2.48614,-0.0832682,0.0005
2.61798,-0.0824071,0.0005
2.52814,-0.0501126,0.0005
2.16094,-0.0135188,0.0005
2.95824,-0.0206483,0.0005
2.51613,-0.0843656,0.0005
2.70572,-0.0682583,0.0005
2.3959,-0.0934722,0.0005
2.02259,-0.0664501,0.0005
2.98179,-0.0543657,0.0005
2.61967,-0.0120439,0.0005
2.07349,-0.0385234,0.0005
2.00691,-0.0981924,0.0005
2.38201,-0.0987688,0.0005
2.17709,-0.0618523,0.0005
2.41612,-0.00619203,0.0005
2.67754,-0.00975119,0.0005
2.50654,-0.0946007,0.0005
2.40706,-0.0305456,0.0005
2.835,-0.0855938,0.0005
2.28527,-0.099535,0.0005
2.5395,-0.0240399,0.0005
2.40469,-0.0686136,0.0005
2.36699,-0.00865261,0.0005
2.52517,-0.00737352,0.0005
2.99653,-0.0511415,0.0005
2.02301,-0.0858196,0.0005
2.04252,-0.0698767,0.0005
2.76884,-0.0600627,0.0005
2.19819,-0.0282462,0.0005
2.11607,-0.0127436,0.0005
2.11582,-0.0218301,0.0005
2.59064,-0.00534111,0.0005
2.01726,-0.0830891,0.0005
2.49478,-0.0518173,0.0005
2.11598,-0.0708728,0.0005
2.93012,-0.0624726,0.0005
2.59596,-0.0332984,0.0005
2.79315,-0.0328097,0.0005
2.01156,-0.0662545,0.0005
2.49738,-0.0476293,0.0005
2.86937,-0.0796422,0.0005
2.62413,-0.0232166,0.0005
2.03796,-0.0458586,0.0005
2.52889,-0.0905758,0.0005
2.60612,-0.0758123,0.0005
2.31575,-0.00654366,0.0005
2.20787,-0.0606021,0.0005
2.74085,-0.060095,0.0005
2.19083,-0.0930548,0.0005
2.28494,-0.0585479,0.0005
2.90044,-0.00327806,0.0005
2.84496,-0.0256743,0.0005
2.57521,-0.0454669,0.0005
2.84841,-0.0712762,0.0005
2.16548,-0.080805,0.0005
2.28093,-0.0189839,0.0005
2.25116,-0.0493847,0.0005
2.69697,-0.0902986,0.0005
2.1213,-0.0692694,0.0005
2.58468,-0.022595,0.0005
2.51258,-0.0854568,0.0005
2.31992,-0.00943586,0.0005
2.37356,-0.0339798,0.0005
2.05029,-0.07812,0.0005
2.05167,-0.0184281,0.0005
2.80303,-0.0945934,0.0005
2.46707,-0.0820861,0.0005
2.44234,-0.0101024,0.0005
2.30314,-0.0613794,0.0005
2.31109,-0.0270291,0.0005
2.92452,-0.038483,0.0005
2.11391,-0.0188554,0.0005
2.84335,-0.0332476,0.0005
2.47241,-0.0131744,0.0005
2.40441,-0.0571339,0.0005
2.78648,-0.0650687,0.0005
2.07683,-0.00383907,0.0005
2.38712,-0.0410375,0.0005
2.44678,-0.0444097,0.0005
2.1512,-0.00702889,0.0005
2.36738,-0.0515333,0.0005
2.92651,-0.0331372,0.0005
2.26276,-0.0229503,0.0005
2.26726,-0.0728886,0.0005
2.05499,-0.0398362,0.0005
2.55179,-0.0271536,0.0005
2.33596,-0.0858184,0.0005
2.05515,-0.0916886,0.0005
2.54996,-0.0721645,0.0005
2.81043,-0.0482666,0.0005
2.04258,-0.0794959,0.0005
2.0498,-0.0502974,0.0005
2.87659,-0.09998,0.0005
2.82605,-0.0156756,0.0005
2.94369,-0.0462254,0.0005
2.42458,-0.00036597,0.0005
2.04825,-0.0405139,0.0005
2.9796,-0.0890962,0.0005
2.04478,-0.0266179,0.0005
2.88729,-0.06214,0.0005
2.79756,-0.099369,0.0005
2.08669,-0.0601458,0.0005
2.38412,-0.0848577,0.0005
2.03815,-0.0219309,0.0005
2.90131,-0.0841564,0.0005
2.63452,-0.0804584,0.0005
2.18715,-0.0795209,0.0005
2.29217,-0.0433635,0.0005
2.80993,-0.0077106,0.0005
2.33976,-0.0125519,0.0005
2.87655,-0.00986417,0.0005
2.83841,-0.057977,0.0005
2.42858,-0.0694546,0.0005
2.32409,-0.0989569,0.0005
2.84715,-0.0382328,0.0005
2.63842,-0.0855919,0.0005
2.69291,-0.0905086,0.0005
2.42999,-0.00992092,0.0005
2.25228,-0.048621,0.0005
2.55496,-0.0876095,0.0005
2.28418,-0.0927387,0.0005
2.49411,-0.099993,0.0005
2.39899,-0.00363994,0.0005
2.37366,-0.073691,0.0005
2.88123,-0.0988852,0.0005
2.57717,-0.0258571,0.0005
2.68397,-0.0168226,0.0005
2.19601,-0.0518091,0.0005
2.47182,-0.095613,0.0005
2.62967,-0.0204741,0.0005
2.42829,-0.00709498,0.0005
2.67622,-0.0965652,0.0005
2.36322,-0.0462395,0.0005
2.47123,-0.078891,0.0005
2.44979,-0.053043,0.0005
2.93131,-0.0406981,0.0005
2.29439,-0.0045338,0.0005
2.62094,-0.0400407,0.0005
2.54859,-0.0349369,0.0005
2.97715,-0.0902752,0.0005
2.00878,-0.0561339,0.0005
2.5125,-0.0964653,0.0005
2.05332,-0.0270914,0.0005
2.54539,-0.0129413,0.0005
2.97698,-0.0840274,0.0005
2.19363,-0.0474777,0.0005
2.75418,-0.0250652,0.0005
2.88115,-0.08524,0.0005
2.37281,-0.0789692,0.0005
2.03737,-0.0492672,0.0005
2.21574,-0.0284782,0.0005
2.04837,-0.00925022,0.0005
2.64098,-0.0891703,0.0005
2.49751,-0.0522454,0.0005
2.41311,-0.0910178,0.0005
2.7794,-0.0551108,0.0005
2.85702,-0.0540679,0.0005
2.68632,-0.0481647,0.0005
2.72755,-0.0889347,0.0005
2.78314,-0.00265433,0.0005
2.54517,-0.00880065,0.0005
2.41524,-0.0585473,0.0005
2.80966,-0.00318207,0.0005
2.67654,-0.0927731,0.0005
2.29151,-0.0938491,0.0005
2.23864,-0.047607,0.0005
2.18177,-0.0239141,0.0005
2.50943,-0.0208745,0.0005
2.62175,-0.099947,0.0005
2.56441,-0.038146,0.0005
2.57743,-0.0354851,0.0005
2.83335,-0.0641664,0.0005
2.35159,-0.0452215,0.0005
2.05301,-0.024327,0.0005
2.1218,-0.0176016,0.0005
2.47716,-0.0331938,0.0005
2.64689,-0.00597069,0.0005
2.01695,-0.0042625,0.0005
2.57952,-0.0331435,0.0005
2.71694,-0.0687118,0.0005
2.53282,-0.0648612,0.0005
2.73096,-0.0885817,0.0005
2.08666,-0.0341246,0.0005
2.56011,-0.0565723,0.0005
2.52354,-0.0274955,0.0005
2.72712,-0.0886617,0.0005
2.23473,-0.0937524,0.0005
2.51535,-0.0354504,0.0005
2.93259,-0.097812,0.0005
2.5581,-0.0689131,0.0005
2.19258,-0.0397721,0.0005
2.28815,-0.0701703,0.0005
2.55836,-0.0768131,0.0005
2.07392,-0.0125889,0.0005
2.90224,-0.0522047,0.0005
2.87447,-0.0130569,0.0005
2.0869,-0.0858972,0.0005
2.85502,-0.052502,0.0005
2.22881,-0.00521637,0.0005
2.65545,-0.00206975,0.0005
2.18134,-0.0616842,0.0005
2.95255,-0.013498,0.0005
2.20597,-0.0714081,0.0005
2.88045,-0.00269919,0.0005
2.12958,-0.0751175,0.0005
2.26415,-0.0625038,0.0005
2.97301,-0.0568802,0.0005
2.84346,-0.0486248,0.0005
2.37141,-0.0331477,0.0005
2.5982,-0.0883446,0.0005
2.21838,-0.0363698,0.0005
2.78327,-0.0867625,0.0005
2.0479,-0.0435699,0.0005
2.39314,-0.0514082,0.0005
2.15849,-0.0613011,0.0005
2.86683,-0.0542759,0.0005
2.26443,-0.0188807,0.0005
2.06601,-0.099878,0.0005
2.49728,-0.00454239,0.0005
2.79284,-0.0735392,0.0005
2.05715,-0.0791437,0.0005
2.41001,-0.0732857,0.0005
2.43314,-0.0440051,0.0005
2.26895,-0.0379946,0.0005
2.99666,-0.0615999,0.0005
2.71723,-0.0598533,0.0005
2.53556,-0.0460849,0.0005
2.96784,-0.0689424,0.0005
2.4198,-0.0431601,0.0005
2.39921,-0.0508046,0.0005
2.70028,-0.024471,0.0005
2.14544,-0.0255568,0.0005
2.30257,-0.0165727,0.0005
2.61757,-0.0844697,0.0005
2.02995,-0.0776178,0.0005
2.19469,-0.0204378,0.0005
2.47474,-0.053877,0.0005
2.72347,-0.0204147,0.0005
2.65473,-0.0873337,0.0005
2.17195,-0.00417203,0.0005
2.32308,-0.00430353,0.0005
2.3807,-0.0570178,0.0005
2.49306,-0.046385,0.0005
2.18141,-0.0848331,0.0005
2.59921,-0.0980742,0.0005
2.17098,-0.0476859,0.0005
2.14905,-0.0900263,0.0005
2.06095,-0.032769,0.0005
2.17776,-0.0447362,0.0005
2.73462,-0.0092493,0.0005
2.75622,-0.0865955,0.0005
2.37134,-0.0577757,0.0005
2.20628,-0.00618337,0.0005
2.16102,-0.0617192,0.0005
2.51193,-0.0663971,0.0005
2.85924,-0.0160912,0.0005
2.73325,-0.0583017,0.0005
2.90684,-0.0706024,0.0005
2.05651,-0.0898955,0.0005
2.03208,-0.000687846,0.0005
2.33993,-0.0860432,0.0005
2.70243,-0.0826114,0.0005
2.40082,-0.0838454,0.0005
2.80092,-0.0224958,0.0005
2.84356,-0.0985489,0.0005
2.11521,-0.0113702,0.0005
2.98844,-0.0296773,0.0005
2.2421,-0.0236176,0.0005
2.90925,-0.0276396,0.0005
2.51478,-0.0961856,0.0005
2.87987,-0.034003,0.0005
2.0592,-0.0877538,0.0005
2.84675,-0.0502806,0.0005
2.12254,-0.0759156,0.0005
2.9796,-0.0463676,0.0005
2.46719,-0.057264,0.0005
2.13676,-0.0949268,0.0005
2.8885,-0.0532891,0.0005
2.30562,-0.0560159,0.0005
2.60385,-0.0155734,0.0005
2.59442,-0.00551908,0.0005
2.72055,-0.0890914,0.0005
2.18042,-0.0152875,0.0005
2.16503,-0.086564,0.0005
2.60782,-0.0514819,0.0005
2.34334,-0.0120853,0.0005
2.66393,-0.0498791,0.0005
2.92398,-0.0342245,0.0005
2.22733,-0.0957351,0.0005
2.4096,-0.0743423,0.0005
2.83722,-0.0571625,0.0005
2.28168,-0.0724764,0.0005
2.21142,-0.0222128,0.0005
2.49078,-0.00932693,0.0005
2.08076,-0.0500864,0.0005
2.01704,-0.0864536,0.0005
2.03033,-0.0105612,0.0005
2.96194,-0.0815774,0.0005
2.91076,-0.0899912,0.0005
2.23394,-0.0155458,0.0005
2.97687,-0.095792,0.0005
2.70856,-0.0369716,0.0005
2.04208,-0.0937273,0.0005
2.7908,-0.0409442,0.0005
2.07286,-0.0947971,0.0005
2.70463,-0.0840048,0.0005
2.24347,-0.0600271,0.0005
2.71466,-0.0029351,0.0005
2.96879,-0.0363248,0.0005
2.41525,-0.0291568,0.0005
2.18758,-0.0140341,0.0005
2.28712,-0.0719506,0.0005
2.44108,-0.0785515,0.0005
2.8823,-0.0854107,0.0005
2.50323,-0.0270075,0.0005
2.92,-0.033602,0.0005
2.70626,-0.0695674,0.0005
2.85109,-0.00545028,0.0005
2.09181,-0.0894692,0.0005
2.46555,-0.0984386,0.0005
2.18387,-0.09974,0.0005
2.00347,-0.05583,0.0005
2.15688,-0.0522481,0.0005
2.34632,-0.0830957,0.0005
2.05689,-0.0111267,0.0005
2.42142,-0.0124714,0.0005
2.2228,-0.0847337,0.0005
2.07722,-0.0438091,0.0005
2.73074,-0.0131603,0.0005
2.84429,-0.0306662,0.0005
2.91901,-0.0740069,0.0005
2.10724,-0.0330314,0.0005
2.66015,-0.0294635,0.0005
2.00149,-0.0822209,0.0005
2.83402,-0.0418038,0.0005
2.87035,-0.0839894,0.0005
2.59491,-0.00705028,0.0005
2.58446,-0.0503409,0.0005
2.23539,-0.0301361,0.0005
2.34328,-0.0169734,0.0005
2.15939,-0.0486012,0.0005
2.74176,-0.0754084,0.0005
2.89246,-0.0676442,0.0005
2.23561,-0.0725685,0.0005
2.47522,-0.0147634,0.0005
2.69265,-0.0247857,0.0005
2.83642,-0.0557747,0.0005
2.11611,-0.0405284,0.0005
2.91384,-0.0904445,0.0005
2.19172,-0.0429083,0.0005
2.9819,-0.0837256,0.0005
2.47907,-0.0932553,0.0005
2.98462,-0.0736532,0.0005
2.40979,-0.0309863,0.0005
2.11507,-0.0649673,0.0005
2.77845,-0.0907675,0.0005
2.06899,-0.062781,0.0005
2.65617,-0.0326205,0.0005
2.39397,-0.0235018,0.0005
2.58584,-0.0304778,0.0005
2.9905,-0.0925505,0.0005
2.11918,-0.0720134,0.0005
2.70135,-0.0649509,0.0005
2.14819,-0.0028441,0.0005
2.96387,-0.0669454,0.0005
2.34042,-0.0285815,0.0005
2.83445,-0.0605253,0.0005
2.65992,-0.0100744,0.0005
2.14488,-0.0204725,0.0005
2.36543,-0.0524629,0.0005
2.00414,-0.00454984,0.0005
2.22835,-0.0828373,0.0005
2.85911,-0.0271949,0.0005
2.69238,-0.0287635,0.0005
2.2827,-0.027822,0.0005
2.15763,-0.0235154,0.0005
2.36573,-0.0454778,0.0005
2.63955,-0.028113,0.0005
2.9719,-0.0670176,0.0005
2.12505,-0.0422444,0.0005
2.26139,-0.0233126,0.0005
2.61411,-0.0391468,0.0005
2.11721,-0.0106884,0.0005
2.83236,-0.0662845,0.0005
2.80135,-0.0648547,0.0005
2.09051,-0.0456646,0.0005
2.39158,-0.0144599,0.0005
2.46749,-0.0152871,0.0005
2.58166,-0.052684,0.0005
2.72324,-0.0250396,0.0005
2.08494,-0.0280844,0.0005
2.83918,-0.0979257,0.0005
2.62945,-0.0993126,0.0005
2.23319,-0.0618319,0.0005
2.8691,-0.0178507,0.0005
2.38449,-0.0565192,0.0005
2.84954,-0.068345,0.0005
2.01413,-0.0881325,0.0005
2.57278,-0.0237003,0.0005
2.16428,-0.00948679,0.0005
2.22973,-0.0670196,0.0005
2.57762,-0.0516215,0.0005
2.34452,-0.0429607,0.0005
2.25701,-0.00714946,0.0005
2.41353,-0.0444646,0.0005
2.48575,-0.069623,0.0005
2.44312,-0.0987024,0.0005
2.66966,-0.0482753,0.0005
2.6882,-0.0314213,0.0005
2.37734,-0.0702083,0.0005
2.88258,-0.0105432,0.0005
2.22137,-0.068168,0.0005
2.84066,-0.0780351,0.0005
2.31289,-0.0461311,0.0005
2.70914,-0.0140739,0.0005
2.95318,-0.00462311,0.0005
2.49879,-0.075811,0.0005
2.30555,-0.0187802,0.0005
2.17083,-0.0536786,0.0005
2.74882,-0.00493761,0.0005
2.88918,-0.0782728,0.0005
2.40689,-0.0416558,0.0005
2.8977,-0.027696,0.0005
2.24368,-0.0830385,0.0005
2.64024,-0.0231056,0.0005
2.31362,-0.032808,0.0005
2.65894,-0.0165523,0.0005
2.40995,-0.0775225,0.0005
2.22634,-0.0837322,0.0005
2.51615,-0.015079,0.0005
2.91425,-0.0377649,0.0005
2.59953,-0.00899546,0.0005
2.03301,-0.00421855,0.0005
2.08151,-0.0179032,0.0005
2.51548,-0.00788796,0.0005
2.02032,-0.0358846,0.0005
2.9607,-0.0299459,0.0005
2.58683,-0.0786312,0.0005
2.0359,-0.0937667,0.0005
2.12879,-0.0680086,0.0005
2.76849,-0.0831517,0.0005
2.21601,-0.0534314,0.0005
2.41653,-0.0173919,0.0005
2.71517,-0.0781907,0.0005
2.19921,-0.0652176,0.0005
2.41502,-0.0829556,0.0005
2.88878,-0.0765557,0.0005
2.22879,-0.000257326,0.0005
2.88831,-0.0411343,0.0005
2.16092,-0.0162397,0.0005
2.52957,-0.0994038,0.0005
2.78437,-0.0914483,0.0005
2.21632,-0.0892754,0.0005
2.97826,-0.0529093,0.0005
2.2134,-0.0350051,0.0005
2.05496,-0.0945399,0.0005
2.66859,-0.0208782,0.0005
2.36327,-0.0028798,0.0005
2.06672,-0.0784386,0.0005
2.12774,-0.0990894,0.0005
2.50779,-0.0757109,0.0005
2.44703,-0.0416641,0.0005
2.53739,-0.0261199,0.0005
2.31837,-0.0793682,0.0005
2.05846,-0.0530609,0.0005
2.19822,-0.0203793,0.0005
2.38448,-0.0418528,0.0005
2.04901,-0.0555059,0.0005
2.42877,-0.0192166,0.0005
2.1926,-0.0870656,0.0005
2.1987,-0.00376464,0.0005
2.60859,-0.0695912,0.0005
2.96063,-0.00515009,0.0005
2.51859,-0.00419957,0.0005
2.01972,-0.091388,0.0005
2.33202,-0.0530325,0.0005
2.65696,-0.079586,0.0005
2.75831,-0.00743123,0.0005
2.36291,-0.0206022,0.0005
2.47556,-0.0648402,0.0005
2.62353,-0.075918,0.0005
2.45508,-0.000493815,0.0005
2.06784,-0.0969373,0.0005
2.65692,-0.0873284,0.0005
2.79204,-0.0314532,0.0005
2.89711,-0.0506818,0.0005
2.21226,-0.0178522,0.0005
2.86981,-0.0222494,0.0005
2.42501,-0.0373426,0.0005
2.15745,-0.0504319,0.0005
2.08458,-0.0105448,0.0005
2.46862,-0.0416349,0.0005
2.54679,-0.0108285,0.0005
2.94392,-0.0859796,0.0005
2.83182,-0.0797501,0.0005
2.4375,-0.0722298,0.0005
2.29786,-0.0698868,0.0005
2.6547,-0.0954974,0.0005
2.68776,-0.0520429,0.0005
2.85081,-0.0451732,0.0005
2.29174,-0.0775424,0.0005
2.50395,-0.0630833,0.0005
2.27626,-0.0355214,0.0005
2.80547,-0.00571529,0.0005
2.65848,-0.018234,0.0005
2.1225,-0.0330091,0.0005
2.16592,-0.0109524,0.0005
2.39555,-0.0842445,0.0005
2.39348,-0.0502749,0.0005
2.81912,-0.00478465,0.0005
2.266,-0.0986234,0.0005
2.60788,-0.0848332,0.0005
2.09168,-0.0279754,0.0005
2.00595,-0.0903887,0.0005
2.71672,-0.0429991,0.0005
2.75031,-0.0310375,0.0005
2.75268,-0.0286377,0.0005
2.72787,-0.0218117,0.0005
2.61639,-0.0409017,0.0005
2.0125,-0.0872029,0.0005
2.694,-0.0368732,0.0005
2.04928,-0.0147456,0.0005
2.18603,-0.0793155,0.0005
2.96266,-0.034002,0.0005
2.63907,-0.00253983,0.0005
2.46889,-0.0204202,0.0005
2.55856,-0.0988396,0.0005
2.18454,-0.0308654,0.0005
2.0259,-0.0415511,0.0005
2.35192,-0.0513046,0.0005
2.58384,-0.0586211,0.0005
2.18941,-0.00409631,0.0005
2.34472,-0.0941826,0.0005
2.72106,-0.022113,0.0005
2.6984,-0.0387978,0.0005
2.54022,-0.0566551,0.0005
2.5238,-0.0639929,0.0005
2.92953,-0.0819935,0.0005
2.62833,-0.0213636,0.0005
2.96156,-0.0927722,0.0005
2.05311,-0.0727342,0.0005
2.44081,-0.0117422,0.0005
2.19473,-0.0574066,0.0005
2.57807,-0.0691264,0.0005
2.20948,-0.0392417,0.0005
2.35136,-0.0376732,0.0005
2.70722,-0.0457995,0.0005
2.43728,-0.0587163,0.0005
2.07906,-0.00788267,0.0005
2.73917,-0.0446285,0.0005
2.64032,-0.0300543,0.0005
2.60788,-0.0767727,0.0005
2.27102,-0.083554,0.0005
2.52784,-0.0465565,0.0005
2.88923,-0.0753116,0.0005
2.04945,-0.0483009,0.0005
2.56685,-0.00268219,0.0005
2.62482,-0.0237413,0.0005
2.75996,-0.0122907,0.0005
2.53717,-0.0822132,0.0005
2.82199,-0.0693706,0.0005
2.38334,-0.00408743,0.0005
2.43652,-0.0511214,0.0005
2.39016,-0.074715,0.0005
2.8002,-0.0792218,0.0005
2.53601,-0.0547606,0.0005
2.67078,-0.0437753,0.0005
2.84571,-0.00254673,0.0005
2.92184,-0.079396,0.0005
2.19395,-0.0666398,0.0005
2.89825,-0.0991187,0.0005
2.90814,-0.00305663,0.0005
2.39853,-0.0577845,0.0005
2.21446,-0.0442744,0.0005
2.21013,-0.0742348,0.0005
2.12066,-0.0719258,0.0005
2.61266,-0.0153306,0.0005
2.37099,-0.0298487,0.0005
2.03406,-0.0635804,0.0005
2.14952,-0.00546198,0.0005
2.67964,-0.0627628,0.0005
2.23204,-0.088882,0.0005
2.58559,-0.0099836,0.0005
2.33026,-0.0446116,0.0005
2.07937,-0.00274086,0.0005
2.21931,-0.0648304,0.0005
2.91303,-0.0506533,0.0005
2.41912,-0.0840904,0.0005
2.92644,-0.086852,0.0005
2.3366,-0.0751976,0.0005
2.61778,-0.00253573,0.0005
2.04489,-0.0926942,0.0005
2.68013,-0.00822947,0.0005
2.4642,-0.0591154,0.0005
2.72155,-0.0907476,0.0005
2.11854,-0.024072,0.0005
2.86795,-0.0495841,0.0005
2.10105,-0.0952711,0.0005
2.80706,-0.0205918,0.0005
2.47738,-0.0199737,0.0005
2.61166,-0.0457833,0.0005
2.72725,-0.00131461,0.0005
2.85369,-0.0218544,0.0005
2.95969,-0.0433428,0.0005
2.21841,-0.00165306,0.0005
2.80917,-0.00352384,0.0005
2.08187,-0.00406351,0.0005
2.44805,-0.0746721,0.0005
2.21711,-0.0959281,0.0005
2.49339,-0.0713056,0.0005
2.45654,-0.0072719,0.0005
2.30238,-0.0963293,0.0005
2.49036,-0.0339917,0.0005
2.86752,-0.0114726,0.0005
2.56177,-0.0632689,0.0005
2.16588,-0.0075139,0.0005
2.37259,-0.067916,0.0005
2.98146,-0.00173799,0.0005
2.28995,-0.0671061,0.0005
2.76931,-0.0792628,0.0005
2.68812,-0.0654687,0.0005
2.40416,-0.0556077,0.0005
2.7133,-0.0328586,0.0005
2.47605,-0.0356199,0.0005
2.74477,-0.0194948,0.0005
2.37988,-0.00885231,0.0005
2.4653,-0.060107,0.0005
2.37118,-0.0227839,0.0005
2.00379,-0.0623727,0.0005
2.3356,-0.0243438,0.0005
2.39979,-0.0165636,0.0005
2.08303,-0.0694938,0.0005
2.17498,-0.059187,0.0005
2.83706,-0.0537648,0.0005
2.38638,-0.0405405,0.0005
2.71099,-0.0340033,0.0005
2.09664,-0.0412597,0.0005
2.87699,-0.0363579,0.0005
2.78783,-0.0364465,0.0005
2.26235,-0.0145006,0.0005
2.19784,-0.0781561,0.0005
2.67832,-0.0464527,0.0005
2.00979,-0.033752,0.0005
2.1706,-0.00728292,0.0005
2.79824,-0.0175358,0.0005
2.68832,-0.0214537,0.0005
2.92675,-0.0458274,0.0005
2.61053,-0.0592527,0.0005
2.50073,-0.0890554,0.0005
2.08158,-0.000519938,0.0005
2.91468,-0.0968263,0.0005
2.58324,-0.0459492,0.0005
2.38556,-0.0212428,0.0005
2.26139,-0.0213119,0.0005
2.61281,-0.00968768,0.0005
2.09787,-0.0212139,0.0005
2.61648,-0.0147016,0.0005
2.22261,-0.0777805,0.0005
2.76198,-0.0541338,0.0005
2.7098,-0.0463975,0.0005
2.72448,-0.0100115,0.0005
2.97733,-0.0571206,0.0005
2.85666,-0.099758,0.0005
2.32485,-0.0470045,0.0005
2.15956,-0.0797498,0.0005
2.44818,-0.0879289,0.0005
2.12233,-0.0411303,0.0005
2.92453,-0.0686045,0.0005
2.32963,-0.0801677,0.0005
2.7334,-0.072437,0.0005
2.01695,-0.00955675,0.0005
2.50136,-0.0604178,0.0005
2.77111,-0.069228,0.0005
2.32433,-0.0599975,0.0005
2.60406,-0.0311917,0.0005
2.97756,-0.0238908,0.0005
2.80236,-0.02825,0.0005
2.04131,-0.0633089,0.0005
2.78394,-0.0847693,0.0005
2.90235,-0.0681023,0.0005
2.5059,-0.0814177,0.0005
2.18771,-0.0284549,0.0005
2.74717,-0.0152962,0.0005
2.84449,-0.00258457,0.0005
2.08465,-0.0343376,0.0005
2.15782,-0.0763048,0.0005
2.24911,-0.0880758,0.0005
2.17303,-0.0658437,0.0005
2.07107,-0.000849965,0.0005
2.29561,-0.0126811,0.0005
2.39724,-0.0690907,0.0005
2.11666,-0.0408443,0.0005
2.13074,-0.0369082,0.0005
2.01272,-0.0420875,0.0005
2.83831,-0.0660689,0.0005
2.79564,-0.0645279,0.0005
2.52704,-0.0326953,0.0005
2.65513,-0.0477003,0.0005
2.79875,-0.0533112,0.0005
2.54494,-0.0725931,0.0005
2.04849,-0.0630205,0.0005
2.32415,-0.0706574,0.0005
2.68187,-0.0164866,0.0005
2.70138,-0.0781757,0.0005
2.03811,-0.005478,0.0005
2.40099,-0.0639302,0.0005
2.49056,-0.0894154,0.0005
2.08469,-0.0969721,0.0005
2.25727,-0.0701904,0.0005
2.11837,-0.0945039,0.0005
2.54063,-0.0415167,0.0005
2.11201,-0.0313908,0.0005
2.43631,-0.0450898,0.0005
2.02929,-0.0743238,0.0005
2.20138,-0.0904984,0.0005
2.7633,-0.0277891,0.0005
2.51398,-0.0337233,0.0005
2.13616,-0.0322936,0.0005
2.39899,-0.0480471,0.0005
2.238,-0.0779215,0.0005
2.75997,-0.015359,0.0005
2.92604,-0.0693225,0.0005
2.44229,-0.0758711,0.0005
2.07955,-0.0383634,0.0005
2.41347,-0.0794263,0.0005
2.33235,-0.0426119,0.0005
2.5044,-0.0728065,0.0005
2.61678,-0.0176156,0.0005
2.38182,-0.0408407,0.0005
2.47405,-0.0702453,0.0005
2.16151,-0.0388359,0.0005
2.41416,-0.0910823,0.0005
2.22675,-0.0329651,0.0005
2.90085,-0.0927173,0.0005
2.91199,-0.0780933,0.0005
2.73057,-0.0751538,0.0005
2.90922,-0.0145971,0.0005
2.9995,-0.0621031,0.0005
2.28606,-0.0641616,0.0005
2.77526,-0.09171,0.0005
2.02028,-0.0818746,0.0005
2.2552,-0.0450951,0.0005
2.93576,-0.0137549,0.0005
2.06448,-0.0184436,0.0005
2.76671,-0.0469522,0.0005
2.3758,-0.0194934,0.0005
2.99162,-0.0788782,0.0005
2.76317,-0.00893895,0.0005
2.81531,-0.0447036,0.0005
2.7806,-0.0520218,0.0005
2.48294,-0.0845101,0.0005
2.70945,-0.0228234,0.0005
2.563,-0.088788,0.0005
2.14195,-0.0322786,0.0005
2.25237,-0.0352252,0.0005
2.25026,-0.0122543,0.0005
2.51154,-0.0111897,0.0005
2.931,-0.099578,0.0005
2.49282,-0.0545602,0.0005
2.66504,-0.0198288,0.0005
2.55785,-0.020718,0.0005
2.17451,-0.0298161,0.0005
2.02741,-0.00299457,0.0005
2.13962,-0.0754902,0.0005
2.13471,-0.0738496,0.0005
2.62688,-0.000923961,0.0005
2.26087,-0.0430815,0.0005
2.03309,-0.0385338,0.0005
2.54585,-0.048069,0.0005
2.52632,-0.0582529,0.0005
2.97148,-0.00640877,0.0005
2.32557,-0.0895148,0.0005
2.53695,-0.00594844,0.0005
2.29745,-0.0931994,0.0005
2.0183,-0.0161638,0.0005
2.33639,-0.0234483,0.0005
2.96787,-0.0577888,0.0005
2.74745,-0.0932639,0.0005
2.36716,-0.0544096,0.0005
2.87814,-0.099768,0.0005
2.83325,-0.0147418,0.0005
2.01043,-0.0868987,0.0005
2.84907,-0.0542524,0.0005
2.65845,-0.0928135,0.0005
2.09312,-0.0786919,0.0005
2.60113,-0.0266636,0.0005
2.55395,-0.0534098,0.0005
2.83256,-0.0508676,0.0005
2.60133,-0.0772675,0.0005
2.1608,-0.0335083,0.0005
2.24425,-0.0988439,0.0005
2.83304,-0.0429457,0.0005
2.42359,-0.026916,0.0005
2.94445,-0.0775313,0.0005
2.13252,-0.0552658,0.0005
2.66593,-0.0396979,0.0005
2.4016,-0.088478,0.0005
2.36073,-0.0357617,0.0005
2.04819,-0.0715915,0.0005
2.95795,-0.0809859,0.0005
2.93464,-0.0465866,0.0005
2.78054,-0.0855392,0.0005
2.9878,-0.0430361,0.0005
2.5623,-0.079461,0.0005
2.88065,-0.0985942,0.0005
2.60013,-0.0151067,0.0005
2.24783,-0.0806921,0.0005
2.77925,-0.0475679,0.0005
2.42213,-0.0723913,0.0005
2.90558,-0.0535987,0.0005
2.91097,-0.026073,0.0005
2.4464,-0.068337,0.0005
2.19305,-0.0372318,0.0005
2.93832,-0.0864431,0.0005
